№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
281,Совместное использование нейросетевых фильтров,Да,идентичность/границы,цифровая трансформация,коллективные/латентные,новый
282,Ритуал «совместного редактирования фото»,Да,содержание,коллективная модификация,коллективные/институциональные,аналог в цифровой культуре
283,Формирование мем-алгоритмов (шаблоны шуток),Нет,содержание,структурная меметика,коллективные/латентные,новый
284,Использование автоперевода как шутки,Да,дискурс,цифровая ирония,индивидуальные/коллективные,новый
285,Создание временных мем-групп,Нет,структура,ситуативные объединения,коллективные/неформальные,аналог в интернет-культуре
286,Ритуал «микро-голосовухи» (1-2 сек),Да,содержание,аудио-символика,индивидуальные/индивидуальные,новый
287,Формирование скрытых мем-референсов,Да,значения,латентная семантика,индивидуальные/коллективные,аналог в меметике
288,Использование цифровых гличей как артефактов,Да,содержание,цифровая мифология,коллективные/латентные,новый
289,Совместное создание AR-объектов,Нет,технология/инфраструктура,цифровая кооперация,коллективные/институциональные,новый
290,Формирование «своих» фан-терминов,Нет,дискурс,субкультурная семантика,коллективные/латентные,аналог в субкультурах
291,Ритуал «скрытой реакции» (оставить без ответа),Да,отношения,цифровая пассивность,индивидуальные/индивидуальные,уникален
292,Создание «тролльских» мемов внутри группы,Да,содержание,игровая провокация,коллективные/латентные,аналог в интернет-культуре
293,Использование TikTok-звуков как кода,Да,символы,аудиосемиотика,индивидуальные/коллективные,новый
294,Формирование микро-сериалов из скринов,Нет,память/наследие,визуальная нарративизация,коллективные/неформальные,новый
295,Совместное использование «шутливых багов»,Да,поведение,цифровая ирония,индивидуальные/коллективные,новый
296,Создание «псевдо-секретов»,Да,содержание,игровая латентность,индивидуальные/коллективные,аналог в субкультурах
297,Ритуал «первого стикера в день»,Да,поведение,цифровая инициация,индивидуальные/индивидуальные,новый
298,Формирование «скрытых» сигналов через ники,Да,идентичность/границы,цифровая кодировка,индивидуальные/коллективные,новый
299,Совместное создание мем-реакций в реальном времени,Да,содержание,коллективная меметика,коллективные/мгновенные,новый
300,Формирование «временных» символов (иконки),Да,символы,цифровая динамика,индивидуальные/коллективные,новый
301,Использование смайлов в пароле как символа,Нет,идентичность/границы,цифровая защита,индивидуальные/индивидуальные,новый
302,Ритуал «микро-флешмоба» (1-2 поста),Да,поведение,цифровая мобилизация,коллективные/латентные,аналог в интернет-культуре
303,Формирование скрытых каналов в Discord,Нет,структура,цифровая сегрегация,коллективные/институциональные,аналог в цифровой социологии
304,Использование нейросетевых картинок как шуток,Да,содержание,цифровая креативность,индивидуальные/коллективные,новый
305,Создание фанфик-мемов,Нет,содержание,нарративная меметика,коллективные/латентные,аналог в субкультурах
306,Формирование «скрытых» фраз-кодов,Да,дискурс,латентная семиотика,индивидуальные/коллективные,аналог в криптосоциолингвистике
307,Ритуал «общего снапшота»,Да,память/наследие,цифровая фиксация,коллективные/институциональные,новый
308,Использование «своих» AI-аватаров,Нет,идентичность/границы,цифровая маска,индивидуальные/коллективные,новый
309,Формирование микро-комиксов из чатов,Да,содержание,визуальная меметика,индивидуальные/коллективные,новый
310,Создание «тайных» Google-доков,Нет,структура,цифровая сегрегация,коллективные/институциональные,аналог в организациях
311,Ритуал «лайк-цепочки»,Да,отношения,цифровая солидарность,коллективные/неформальные,новый
312,Формирование скрытых аудио-реакций (эхо, шум),Да,символы,цифровая креативность,индивидуальные/коллективные,новый
313,Совместное создание «шутливых» презентаций,Нет,содержание,игровая визуализация,коллективные/институциональные,аналог в педагогике
314,Использование ИИ-генерации текста как шутки,Да,содержание,цифровая пародия,индивидуальные/коллективные,новый
315,Формирование временных каналов связи,Нет,структура,цифровая гибкость,коллективные/институциональные,аналог в организациях
316,Ритуал «общего редактирования мемов»,Да,содержание,кооперативная меметика,коллективные/латентные,новый
317,Создание «своих» игровых скинов,Нет,символы,цифровая визуализация,индивидуальные/коллективные,аналог в игровой культуре
318,Формирование микро-реакций через AI-эмодзи,Да,символы,цифровая динамика,индивидуальные/коллективные,новый
319,Использование криптовалют как «знака» группы,Нет,экономика/обмен,цифровой символизм,коллективные/латентные,новый
320,Ритуал «общей загрузки фото в альбом»,Да,память/наследие,цифровая фиксация,коллективные/институциональные,аналог в цифровой культуре
