№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
366,Введение сцен космического рождения,Нет,структура,принцип творения,индивидуальные,аналог в мифологии
367,Создание сцены божественного крещения огнём,Нет,структура,принцип очищения,индивидуальные,аналог в религии
368,Формирование образа героя-пленителя демонов,Нет,идентичность/границы,принцип победы,индивидуальные,аналог в мифологии
369,Использование символики молчания,Нет,символы,принцип тайны,индивидуальные,аналог в мистериях
370,Создание сцены мистического зачатия,Нет,структура,принцип архетипа,индивидуальные,аналог в мифологии
371,Формирование образа героя-собирателя племён,Нет,идентичность/границы,принцип объединения,индивидуальные,аналог в истории
372,Введение сцен космического суда над человечеством,Нет,структура,принцип справедливости,коллективные,аналог в апокалиптике
373,Создание сцены великого падения царей,Нет,структура,принцип катарсиса,коллективные,аналог в истории
374,Формирование образа героя-проводника откровений,Нет,идентичность/границы,принцип медиатора,индивидуальные,аналог в религии
375,Использование символики двойного круга,Нет,символы,принцип цикла,индивидуальные,аналог в культуре
376,Создание сцены мистического исчезновения народа,Нет,структура,принцип внезапности,коллективные,аналог в мифологии
377,Формирование образа героя-заклинателя стихий,Нет,идентичность/границы,принцип магии,индивидуальные,аналог в мифологии
378,Введение сцен небесного восстания ангелов,Нет,структура,принцип конфликта,индивидуальные,аналог в религии
379,Создание сцены великого примирения богов,Да,структура,принцип гармонии,индивидуальные,аналог в мифологии
380,Формирование образа героя-спасителя рода,Нет,идентичность/границы,принцип защиты,индивидуальные,аналог в культуре
381,Использование символики чаши,Нет,символы,принцип наполнения,индивидуальные,аналог в религии
382,Создание сцены мистического суда над душами,Нет,структура,принцип правосудия,индивидуальные,аналог в религии
383,Формирование образа героя-огненного воина,Нет,идентичность/границы,принцип борьбы,индивидуальные,аналог в мифологии
384,Введение сцен чудесного исцеления царя,Нет,структура,принцип катарсиса,индивидуальные,аналог в истории
385,Создание сцены великого покаяния правителей,Нет,структура,принцип очищения,коллективные,аналог в истории
386,Формирование образа героя-победителя смерти,Нет,идентичность/границы,принцип трансценденции,индивидуальные,аналог в мифологии
387,Использование символики корня,Нет,символы,принцип основания,индивидуальные,аналог в культуре
388,Создание сцены мистического соединения стихий,Нет,структура,принцип гармонии,индивидуальные,аналог в мифологии
389,Формирование образа героя-вождя племени,Нет,идентичность/границы,принцип иерархии,индивидуальные,аналог в истории
390,Введение сцен космического пожара,Нет,структура,принцип катарсиса,индивидуальные,аналог в апокалиптике
391,Создание сцены духовного посвящения народа,Нет,структура,принцип союза,коллективные,аналог в религии
392,Формирование образа героя-заклинателя теней,Нет,идентичность/границы,принцип магии,индивидуальные,аналог в мистериях
393,Использование символики воды и огня,Нет,символы,принцип противоречия,индивидуальные,аналог в культуре
394,Создание сцены великого завета,Нет,структура,принцип союза,индивидуальные,аналог в религии
395,Формирование образа героя-призывателя божеств,Нет,идентичность/границы,принцип медиатора,индивидуальные,аналог в мифологии
396,Введение сцен мистического озарения толпы,Да,структура,принцип прозрения,коллективные,аналог в религии
397,Создание сцены небесного брака богов,Нет,структура,принцип союза,индивидуальные,аналог в мифологии
398,Формирование образа героя-покровителя воинов,Нет,идентичность/границы,принцип защиты,индивидуальные,аналог в мифологии
399,Использование символики костра,Нет,символы,принцип очищения,индивидуальные,аналог в культуре
400,Создание сцены мистического вознесения народа,Нет,структура,принцип трансценденции,коллективные,аналог в религии
401,Формирование сцены небесного проклятия,Нет,структура,принцип возмездия,индивидуальные,аналог в религии
402,Создание образа героя-стража памяти,Нет,идентичность/границы,принцип наследия,индивидуальные,аналог в культуре
403,Использование символики змеи,Нет,символы,принцип соблазна,индивидуальные,аналог в мифологии
404,Создание сцены мистического единения народа,Нет,структура,принцип гармонии,коллективные,аналог в религии
405,Формирование образа героя-воителя демонов,Нет,идентичность/границы,принцип борьбы,индивидуальные,аналог в мифологии
406,Введение сцен космического обновления,Да,структура,принцип возрождения,индивидуальные,аналог в мифологии
407,Создание сцены великого озарения,Да,структура,принцип прозрения,индивидуальные,аналог в мистериях
408,Формирование образа героя-переводчика воли богов,Нет,идентичность/границы,принцип медиатора,индивидуальные,аналог в религии
409,Использование символики дракона,Нет,символы,принцип силы,индивидуальные,аналог в мифологии
410,Создание сцены массового чуда,Нет,структура,принцип внезапности,коллективные,аналог в религии
411,Формирование образа героя-правителя с божественным мандатом,Нет,идентичность/границы,принцип власти,индивидуальные,аналог в истории
412,Введение сцен мистического молчания толпы,Нет,структура,принцип тайны,коллективные,аналог в культуре
413,Создание сцены небесного брака души и бога,Нет,структура,принцип союза,индивидуальные,аналог в мистериях
414,Формирование образа героя-спасителя рода человеческого,Нет,идентичность/границы,принцип жертвенности,индивидуальные,аналог в религии
415,Использование символики дерева жизни,Нет,символы,принцип роста,индивидуальные,аналог в мифологии
416,Создание сцены мистического воскрешения царей,Нет,структура,принцип катарсиса,индивидуальные,аналог в религии
417,Формирование образа героя-носителя откровений,Нет,идентичность/границы,принцип прозрения,индивидуальные,аналог в религии
418,Введение сцен космического затмения,Нет,структура,принцип предзнаменования,индивидуальные,аналог в астрономии
419,Создание сцены великого поклонения,Нет,структура,принцип традиции,коллективные,аналог в религии
420,Формирование образа героя-завоевателя смерти,Нет,идентичность/границы,принцип трансценденции,индивидуальные,аналог в мифологии
421,Использование символики башни,Нет,символы,принцип возвышенности,индивидуальные,аналог в культуре
422,Создание сцены мистического преображения царства,Нет,структура,принцип трансформации,коллективные,аналог в мифологии
423,Формирование образа героя-покровителя бедных,Нет,идентичность/границы,принцип справедливости,индивидуальные,аналог в религии
424,Введение сцен небесного разрушения,Нет,структура,принцип катарсиса,индивидуальные,аналог в апокалиптике
425,Создание сцены великого откровения народа,Нет,структура,принцип прозрения,коллективные,аналог в религии
426,Формирование образа героя-воителя света и тьмы,Нет,идентичность/границы,принцип дуальности,индивидуальные,аналог в мифологии
427,Использование символики винограда,Нет,символы,принцип плодородия,индивидуальные,аналог в культуре
428,Создание сцены мистического посвящения царя,Нет,структура,принцип союза,индивидуальные,аналог в религии
429,Формирование образа героя-хранителя завета,Нет,идентичность/границы,принцип памяти,индивидуальные,аналог в религии
430,Введение сцен космического переворота,Нет,структура,принцип энтропии,индивидуальные,аналог в мифологии
431,Создание сцены великой победы света,Нет,структура,принцип катарсиса,коллективные,аналог в религии
432,Формирование образа героя-примирителя миров,Нет,идентичность/границы,принцип гармонии,индивидуальные,аналог в мистериях
433,Использование символики обелиска,Нет,символы,принцип возвышенности,индивидуальные,аналог в культуре
434,Создание сцены мистического откровения детям,Нет,структура,принцип передачи,индивидуальные,аналог в религии
435,Формирование образа героя-защитника слабых,Нет,идентичность/границы,принцип защиты,индивидуальные,аналог в культуре
436,Введение сцен небесной музыки,Нет,структура,принцип гармонии,индивидуальные,аналог в мистериях
437,Создание сцены великого восхождения народа,Нет,структура,принцип трансценденции,коллективные,аналог в религии
438,Формирование образа героя-провозвестника конца времён,Нет,идентичность/границы,принцип предсказания,индивидуальные,аналог в апокалиптике
439,Использование символики звезды утренней,Нет,символы,принцип света,индивидуальные,аналог в религии
440,Создание сцены мистического преображения героя в бога,Нет,структура,принцип трансформации,индивидуальные,аналог в мифологии
441,Формирование сцены небесного примирения богов и людей,Да,структура,принцип гармонии,коллективные,аналог в мифологии
442,Создание образа героя-победителя хаоса,Нет,идентичность/границы,принцип упорядочивания,индивидуальные,аналог в мифологии
443,Использование символики солнца и луны,Нет,символы,принцип дуальности,индивидуальные,аналог в культуре
444,Создание сцены мистического соединения стихий,Нет,структура,принцип гармонии,индивидуальные,аналог в мистериях
445,Формирование образа героя-покровителя детей,Нет,идентичность/границы,принцип защиты,индивидуальные,аналог в религии
446,Введение сцен космического обновления миров,Да,структура,принцип возрождения,коллективные,аналог в мифологии
447,Создание сцены великого пришествия бога,Нет,структура,принцип откровения,индивидуальные,аналог в религии
448,Формирование образа героя-освободителя узников,Нет,идентичность/границы,принцип справедливости,индивидуальные,аналог в культуре
449,Использование символики кристалла,Нет,символы,принцип чистоты,индивидуальные,аналог в культуре
450,Создание сцены мистического разрыва завесы,Нет,структура,принцип откровения,индивидуальные,аналог в религии
451,Формирование образа героя-спасителя царства,Нет,идентичность/границы,принцип защиты,индивидуальные,аналог в мифологии
452,Введение сцен небесного воздаяния,Нет,структура,принцип справедливости,индивидуальные,аналог в апокалиптике
453,Создание сцены великого совета богов,Нет,структура,принцип иерархии,индивидуальные,аналог в мифологии
454,Формирование образа героя-странника миров,Нет,идентичность/границы,принцип странствия,индивидуальные,аналог в мифологии
455,Использование символики воды как пути,Нет,символы,принцип перехода,индивидуальные,аналог в культуре
456,Создание сцены мистического распада мира,Нет,структура,принцип энтропии,коллективные,аналог в апокалиптике
457,Формирование образа героя-законодателя народа,Нет,идентичность/границы,принцип нормативности,индивидуальные,аналог в истории
458,Введение сцен космического слияния,Нет,структура,принцип единства,индивидуальные,аналог в мистериях
459,Создание сцены великого откровения воинам,Нет,структура,принцип прозрения,индивидуальные,аналог в религии
460,Формирование образа героя-собирателя истин,Нет,идентичность/границы,принцип познания,индивидуальные,аналог в философии
461,Использование символики алтаря,Нет,символы,принцип жертвенности,индивидуальные,аналог в религии
462,Создание сцены мистического прекращения времени,Нет,структура,принцип остановки,индивидуальные,аналог в мистериях
463,Формирование образа героя-носителя гармонии,Да,идентичность/границы,принцип баланса,индивидуальные,аналог в философии
464,Введение сцен небесного разрыва завесы,Нет,структура,принцип откровения,индивидуальные,аналог в религии
465,Создание сцены великого поклонения детям света,Нет,структура,принцип традиции,коллективные,аналог в мистериях
466,Формирование образа героя-победителя тьмы,Нет,идентичность/границы,принцип борьбы,индивидуальные,аналог в мифологии
467,Использование символики моста через реку,Нет,символы,принцип перехода,индивидуальные,аналог в мифологии
468,Создание сцены мистического исчезновения царства,Нет,структура,принцип энтропии,коллективные,аналог в легендах
469,Формирование образа героя-защитника верных,Нет,идентичность/границы,принцип справедливости,индивидуальные,аналог в религии
470,Введение сцен космического восхождения героев,Нет,структура,принцип трансценденции,индивидуальные,аналог в мифологии
471,Создание сцены великого исхода душ,Нет,структура,принцип пути,коллективные,аналог в религии
472,Формирование образа героя-воителя стихий,Нет,идентичность/границы,принцип борьбы,индивидуальные,аналог в мифологии
473,Использование символики звёздного неба,Нет,символы,принцип возвышенности,индивидуальные,аналог в культуре
474,Создание сцены мистического торжества света,Нет,структура,принцип гармонии,индивидуальные,аналог в религии
475,Формирование образа героя-провозвестника нового мира,Нет,идентичность/границы,принцип обновления,индивидуальные,аналог в апокалиптике
476,Введение сцен небесного откровения народу,Нет,структура,принцип прозрения,коллективные,аналог в религии
477,Создание сцены великой катастрофы мира,Нет,структура,принцип катарсиса,коллективные,аналог в апокалиптике
478,Формирование образа героя-основателя новой эры,Нет,идентичность/границы,принцип творения,индивидуальные,аналог в мифологии
479,Использование символики врат,Нет,символы,принцип перехода,индивидуальные,аналог в культуре
480,Создание сцены мистического рождения нового царства,Нет,структура,принцип обновления,коллективные,аналог в мифологии
