№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
298,семантически очищать понятие автолингвистическое,Да,время/ритм,контекстуализм,экзогенные,Уникальный
299,семантически очищать понятие гетерологическое,Нет,функция,теория значений,институциональные,Аналоги в других парадоксах
300,семантически очищать понятие внешнее,Условно,тело/материя,метаязык-объектный язык,неформальные,Типичный пример
301,семантически очищать предикат самоописывающее,Да,дискурс,принцип композиционности,цикличные,Уникальный
302,семантически очищать предикат неописывающее себя,Нет,технология/инфраструктура,теория типов,каскадные,Аналоги в других парадоксах
303,семантически очищать предикат парадоксальное,Условно,функция,семантическая неопределённость,явные,Типичный пример
304,семантически очищать предикат автолингвистическое,Да,дискурс,контекстуализм,латентные,Уникальный
305,семантически очищать предикат гетерологическое,Нет,память/наследие,теория значений,необходимые,Аналоги в других парадоксах
306,семантически очищать предикат внешнее,Условно,пространство,метаязык-объектный язык,возможные,Типичный пример
307,семантически очищать описание самоописывающее,Да,время/ритм,принцип композиционности,мгновенные,Уникальный
308,семантически очищать описание неописывающее себя,Нет,дискурс,теория типов,постепенные,Аналоги в других парадоксах
309,семантически очищать описание парадоксальное,Условно,технология/инфраструктура,семантическая неопределённость,дискретные,Типичный пример
310,семантически очищать описание автолингвистическое,Да,структура,контекстуализм,континуальные,Уникальный
311,семантически очищать описание гетерологическое,Нет,поведение,теория значений,индивидуальные,Аналоги в других парадоксах
312,семантически очищать описание внешнее,Условно,пространство,метаязык-объектный язык,коллективные,Типичный пример
313,семантически очищать имя самоописывающее,Да,время/ритм,принцип композиционности,эндогенные,Уникальный
314,семантически очищать имя неописывающее себя,Нет,экономика/обмен,теория типов,экзогенные,Аналоги в других парадоксах
315,семантически очищать имя парадоксальное,Условно,значения,семантическая неопределённость,институциональные,Типичный пример
316,семантически очищать имя автолингвистическое,Да,дискурс,контекстуализм,неформальные,Уникальный
317,семантически очищать имя гетерологическое,Нет,дискурс,теория значений,цикличные,Аналоги в других парадоксах
318,семантически очищать имя внешнее,Условно,память/наследие,метаязык-объектный язык,каскадные,Типичный пример
319,семантически очищать категория самоописывающее,Да,время/ритм,принцип композиционности,явные,Уникальный
320,семантически очищать категория неописывающее себя,Нет,технология/инфраструктура,теория типов,латентные,Аналоги в других парадоксах
