№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
306,разделять данные неоднозначная,Условно,структура,центральная предельная теорема,возможные,Типичный пример
307,разделять группа условная,Да,дискурс,парадокс Симпсона,мгновенные,Уникальный
308,разделять группа групповая,Нет,поведение,парадокс Монти Холла,постепенные,Аналоги в других парадоксах
309,разделять группа агрегированная,Условно,символы,байесовская инверсия,дискретные,Типичный пример
310,разделять группа раздельная,Да,символы,оптическое смещение,континуальные,Уникальный
311,разделять группа смещённая,Нет,функция,принцип достаточности,индивидуальные,Аналоги в других парадоксах
312,разделять группа неоднозначная,Условно,структура,центральная предельная теорема,коллективные,Типичный пример
313,разделять выборка условная,Да,экономика/обмен,парадокс Симпсона,эндогенные,Уникальный
314,разделять выборка групповая,Нет,технология/инфраструктура,парадокс Монти Холла,экзогенные,Аналоги в других парадоксах
315,разделять выборка агрегированная,Условно,отношения,байесовская инверсия,институциональные,Типичный пример
316,разделять выборка раздельная,Да,память/наследие,оптическое смещение,неформальные,Уникальный
317,разделять выборка смещённая,Нет,значения,принцип достаточности,цикличные,Аналоги в других парадоксах
318,разделять выборка неоднозначная,Условно,идентичность/границы,центральная предельная теорема,каскадные,Типичный пример
319,разделять результат условная,Да,пространство,парадокс Симпсона,явные,Уникальный
320,разделять результат групповая,Нет,состояние,парадокс Монти Холла,латентные,Аналоги в других парадоксах
