№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
284,измерять квантовый бит кубитовый,Нет,экономика/обмен,квантовая суперпозиция,неформальные,Аналоги в других парадоксах
285,измерять квантовый бит энтанглированный,Условно,институты,принцип дополнения,цикличные,Типичный пример
286,измерять квантовый бит неопределённый,Да,дискурс,квантовая интерференция,каскадные,Уникальный
287,измерять квантовый бит классически-локальный,Нет,идентичность/границы,измерительный постулат,явные,Аналоги в других парадоксах
288,измерять квантовый бит квантово-несовместимый,Условно,содержание,квантовая декогеренция,латентные,Типичный пример
289,измерять квантовый объект в суперпозиции,Да,технология/инфраструктура,принцип неопределённости,необходимые,Уникальный
290,измерять квантовый объект кубитовый,Нет,структура,квантовая суперпозиция,возможные,Аналоги в других парадоксах
291,измерять квантовый объект энтанглированный,Условно,экономика/обмен,принцип дополнения,мгновенные,Типичный пример
292,измерять квантовый объект неопределённый,Да,время/ритм,квантовая интерференция,постепенные,Уникальный
293,измерять квантовый объект классически-локальный,Нет,пространство,измерительный постулат,дискретные,Аналоги в других парадоксах
294,измерять квантовый объект квантово-несовместимый,Условно,значения,квантовая декогеренция,континуальные,Типичный пример
295,измерять функция в суперпозиции,Да,технология/инфраструктура,принцип неопределённости,индивидуальные,Уникальный
296,измерять функция кубитовый,Нет,функция,квантовая суперпозиция,коллективные,Аналоги в других парадоксах
297,измерять функция энтанглированный,Условно,функция,принцип дополнения,эндогенные,Типичный пример
298,измерять функция неопределённый,Да,отношения,квантовая интерференция,экзогенные,Уникальный
299,измерять функция классически-локальный,Нет,технология/инфраструктура,измерительный постулат,институциональные,Аналоги в других парадоксах
300,измерять функция квантово-несовместимый,Условно,пространство,квантовая декогеренция,неформальные,Типичный пример
301,коллапсировать система в суперпозиции,Да,поведение,принцип неопределённости,цикличные,Уникальный
302,коллапсировать система кубитовый,Нет,экономика/обмен,квантовая суперпозиция,каскадные,Аналоги в других парадоксах
303,коллапсировать система энтанглированный,Условно,память/наследие,принцип дополнения,явные,Типичный пример
304,коллапсировать система неопределённый,Да,технология/инфраструктура,квантовая интерференция,латентные,Уникальный
305,коллапсировать система классически-локальный,Нет,экономика/обмен,измерительный постулат,необходимые,Аналоги в других парадоксах
306,коллапсировать система квантово-несовместимый,Условно,поведение,квантовая декогеренция,возможные,Типичный пример
307,коллапсировать частица в суперпозиции,Да,состояние,принцип неопределённости,мгновенные,Уникальный
308,коллапсировать частица кубитовый,Нет,отношения,квантовая суперпозиция,постепенные,Аналоги в других парадоксах
309,коллапсировать частица энтанглированный,Условно,символы,принцип дополнения,дискретные,Типичный пример
310,коллапсировать частица неопределённый,Да,символы,квантовая интерференция,континуальные,Уникальный
311,коллапсировать частица классически-локальный,Нет,дискурс,измерительный постулат,индивидуальные,Аналоги в других парадоксах
312,коллапсировать частица квантово-несовместимый,Условно,идентичность/границы,квантовая декогеренция,коллективные,Типичный пример
313,коллапсировать квантовый бит в суперпозиции,Да,технология/инфраструктура,принцип неопределённости,эндогенные,Уникальный
314,коллапсировать квантовый бит кубитовый,Нет,технология/инфраструктура,квантовая суперпозиция,экзогенные,Аналоги в других парадоксах
315,коллапсировать квантовый бит энтанглированный,Условно,состояние,принцип дополнения,институциональные,Типичный пример
316,коллапсировать квантовый бит неопределённый,Да,структура,квантовая интерференция,неформальные,Уникальный
317,коллапсировать квантовый бит классически-локальный,Нет,экономика/обмен,измерительный постулат,цикличные,Аналоги в других парадоксах
318,коллапсировать квантовый бит квантово-несовместимый,Условно,состояние,квантовая декогеренция,каскадные,Типичный пример
319,коллапсировать квантовый объект в суперпозиции,Да,структура,принцип неопределённости,явные,Уникальный
320,коллапсировать квантовый объект кубитовый,Нет,нормы,квантовая суперпозиция,латентные,Аналоги в других парадоксах
