№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
296,переключаться иллюзия амбивалентная,Нет,состояние,принцип многозначности,коллективные,Аналоги в других парадоксах
297,переключаться иллюзия иллюзорная,Условно,поведение,когнитивная двустабильность,эндогенные,Типичный пример
298,переключаться иллюзия двусмысленная,Да,время/ритм,нейронная адаптация,экзогенные,Уникальный
299,переключаться иллюзия динамичная,Нет,пространство,эффект первенства,институциональные,Аналоги в других парадоксах
300,переключаться иллюзия многостабильная,Условно,содержание,закон восприятия формы,неформальные,Типичный пример
301,проецировать образ амбивалентная,Да,пространство,гештальт-принцип,цикличные,Уникальный
302,проецировать образ иллюзорная,Нет,содержание,принцип многозначности,каскадные,Аналоги в других парадоксах
303,проецировать образ двусмысленная,Условно,институты,когнитивная двустабильность,явные,Типичный пример
304,проецировать образ динамичная,Да,функция,нейронная адаптация,латентные,Уникальный
305,проецировать образ многостабильная,Нет,идентичность/границы,эффект первенства,необходимые,Аналоги в других парадоксах
306,проецировать сигнал амбивалентная,Условно,институты,закон восприятия формы,возможные,Типичный пример
307,проецировать сигнал иллюзорная,Да,нормы,гештальт-принцип,мгновенные,Уникальный
308,проецировать сигнал двусмысленная,Нет,символы,принцип многозначности,постепенные,Аналоги в других парадоксах
309,проецировать сигнал динамичная,Условно,тело/материя,когнитивная двустабильность,дискретные,Типичный пример
310,проецировать сигнал многостабильная,Да,экономика/обмен,нейронная адаптация,континуальные,Уникальный
311,проецировать форма амбивалентная,Нет,поведение,эффект первенства,индивидуальные,Аналоги в других парадоксах
312,проецировать форма иллюзорная,Условно,состояние,закон восприятия формы,коллективные,Типичный пример
313,проецировать форма двусмысленная,Да,состояние,гештальт-принцип,эндогенные,Уникальный
314,проецировать форма динамичная,Нет,идентичность/границы,принцип многозначности,экзогенные,Аналоги в других парадоксах
315,проецировать форма многостабильная,Условно,символы,когнитивная двустабильность,институциональные,Типичный пример
316,проецировать модель амбивалентная,Да,значения,нейронная адаптация,неформальные,Уникальный
317,проецировать модель иллюзорная,Нет,содержание,эффект первенства,цикличные,Аналоги в других парадоксах
318,проецировать модель двусмысленная,Условно,пространство,закон восприятия формы,каскадные,Типичный пример
319,проецировать модель динамичная,Да,время/ритм,гештальт-принцип,явные,Уникальный
320,проецировать модель многостабильная,Нет,состояние,принцип многозначности,латентные,Аналоги в других парадоксах
