№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
301,сомневаться опция неотличимая,Да,содержание,парадокс ослика Буридана,цикличные,Уникальный
302,сомневаться опция равноценная,Нет,структура,принцип изобилия,каскадные,Аналоги в других парадоксах
303,сомневаться опция многочисленная,Условно,идентичность/границы,вероятностный расчёт,явные,Типичный пример
304,сомневаться опция случайная,Да,память/наследие,эффект перегрузки выбором,латентные,Уникальный
305,сомневаться опция избыточная,Нет,нормы,игровая теория,необходимые,Аналоги в других парадоксах
306,сомневаться опция оптимальная,Условно,экономика/обмен,баесовский подход,возможные,Типичный пример
307,сомневаться решение неотличимая,Да,тело/материя,парадокс ослика Буридана,мгновенные,Уникальный
308,сомневаться решение равноценная,Нет,поведение,принцип изобилия,постепенные,Аналоги в других парадоксах
309,сомневаться решение многочисленная,Условно,дискурс,вероятностный расчёт,дискретные,Типичный пример
310,сомневаться решение случайная,Да,институты,эффект перегрузки выбором,континуальные,Уникальный
311,сомневаться решение избыточная,Нет,символы,игровая теория,индивидуальные,Аналоги в других парадоксах
312,сомневаться решение оптимальная,Условно,символы,баесовский подход,коллективные,Типичный пример
313,сомневаться вариант неотличимая,Да,время/ритм,парадокс ослика Буридана,эндогенные,Уникальный
314,сомневаться вариант равноценная,Нет,идентичность/границы,принцип изобилия,экзогенные,Аналоги в других парадоксах
315,сомневаться вариант многочисленная,Условно,поведение,вероятностный расчёт,институциональные,Типичный пример
316,сомневаться вариант случайная,Да,отношения,эффект перегрузки выбором,неформальные,Уникальный
317,сомневаться вариант избыточная,Нет,отношения,игровая теория,цикличные,Аналоги в других парадоксах
318,сомневаться вариант оптимальная,Условно,дискурс,баесовский подход,каскадные,Типичный пример
319,сомневаться альтернатива неотличимая,Да,экономика/обмен,парадокс ослика Буридана,явные,Уникальный
320,сомневаться альтернатива равноценная,Нет,технология/инфраструктура,принцип изобилия,латентные,Аналоги в других парадоксах
