№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
295,исчерпывать гостиница фрактальное,Да,технология/инфраструктура,аксиома выбора,индивидуальные,Уникальный
296,исчерпывать континуум бесконечное,Нет,тело/материя,теорема Кантора,коллективные,Аналоги в других парадоксах
297,исчерпывать континуум счетное,Условно,отношения,трансфинитное индуктивное,эндогенные,Типичный пример
298,исчерпывать континуум несчётное,Да,экономика/обмен,кардинальное сравнение,экзогенные,Уникальный
299,исчерпывать континуум континуальное,Нет,технология/инфраструктура,парадокс Гильберта,институциональные,Аналоги в других парадоксах
300,исчерпывать континуум фрактальное,Условно,отношения,парадокс Рассела,неформальные,Типичный пример
301,пересчитывать множество бесконечное,Да,значения,аксиома выбора,цикличные,Уникальный
302,пересчитывать множество счетное,Нет,нормы,теорема Кантора,каскадные,Аналоги в других парадоксах
303,пересчитывать множество несчётное,Условно,институты,трансфинитное индуктивное,явные,Типичный пример
304,пересчитывать множество континуальное,Да,структура,кардинальное сравнение,латентные,Уникальный
305,пересчитывать множество фрактальное,Нет,поведение,парадокс Гильберта,необходимые,Аналоги в других парадоксах
306,пересчитывать последовательность бесконечное,Условно,символы,парадокс Рассела,возможные,Типичный пример
307,пересчитывать последовательность счетное,Да,технология/инфраструктура,аксиома выбора,мгновенные,Уникальный
308,пересчитывать последовательность несчётное,Нет,поведение,теорема Кантора,постепенные,Аналоги в других парадоксах
309,пересчитывать последовательность континуальное,Условно,содержание,трансфинитное индуктивное,дискретные,Типичный пример
310,пересчитывать последовательность фрактальное,Да,состояние,кардинальное сравнение,континуальные,Уникальный
311,пересчитывать ряд бесконечное,Нет,пространство,парадокс Гильберта,индивидуальные,Аналоги в других парадоксах
312,пересчитывать ряд счетное,Условно,институты,парадокс Рассела,коллективные,Типичный пример
313,пересчитывать ряд несчётное,Да,институты,аксиома выбора,эндогенные,Уникальный
314,пересчитывать ряд континуальное,Нет,дискурс,теорема Кантора,экзогенные,Аналоги в других парадоксах
315,пересчитывать ряд фрактальное,Условно,идентичность/границы,трансфинитное индуктивное,институциональные,Типичный пример
316,пересчитывать коллекция бесконечное,Да,тело/материя,кардинальное сравнение,неформальные,Уникальный
317,пересчитывать коллекция счетное,Нет,функция,парадокс Гильберта,цикличные,Аналоги в других парадоксах
318,пересчитывать коллекция несчётное,Условно,пространство,парадокс Рассела,каскадные,Типичный пример
319,пересчитывать коллекция континуальное,Да,институты,аксиома выбора,явные,Уникальный
320,пересчитывать коллекция фрактальное,Нет,тело/материя,теорема Кантора,латентные,Аналоги в других парадоксах
