№,Процесс,Обратимость,Объект изменения,Принцип,Режимы реализации,Уникальность/Аналоги
305,кооперировать игра интуитивное,Нет,время/ритм,правило взаимности,необходимые,Аналоги в других парадоксах
306,кооперировать игра политическое,Условно,поведение,коллективное благо,возможные,Типичный пример
307,кооперировать норма взаимное,Да,отношения,парадокс терпимости,мгновенные,Уникальный
308,кооперировать норма эгоистическое,Нет,состояние,дилемма заключённого,постепенные,Аналоги в других парадоксах
309,кооперировать норма альтруистическое,Условно,структура,социальный контракт,дискретные,Типичный пример
310,кооперировать норма толерантное,Да,отношения,игровое равновесие,континуальные,Уникальный
311,кооперировать норма интуитивное,Нет,идентичность/границы,правило взаимности,индивидуальные,Аналоги в других парадоксах
312,кооперировать норма политическое,Условно,отношения,коллективное благо,коллективные,Типичный пример
313,кооперировать стратегия взаимное,Да,идентичность/границы,парадокс терпимости,эндогенные,Уникальный
314,кооперировать стратегия эгоистическое,Нет,содержание,дилемма заключённого,экзогенные,Аналоги в других парадоксах
315,кооперировать стратегия альтруистическое,Условно,дискурс,социальный контракт,институциональные,Типичный пример
316,кооперировать стратегия толерантное,Да,память/наследие,игровое равновесие,неформальные,Уникальный
317,кооперировать стратегия интуитивное,Нет,пространство,правило взаимности,цикличные,Аналоги в других парадоксах
318,кооперировать стратегия политическое,Условно,дискурс,коллективное благо,каскадные,Типичный пример
319,кооперировать прагматика взаимное,Да,экономика/обмен,парадокс терпимости,явные,Уникальный
320,кооперировать прагматика эгоистическое,Нет,тело/материя,дилемма заключённого,латентные,Аналоги в других парадоксах
